#   MM ID        Row        MM No.     Node ID      X[m]       Y[m]       R[m]         q[deg]       Z[m]    MM Length[m] MM Width[m] MM Innner   MM Outer    Eff. Area   Eff. Area   Vignetting  Vignetting
#                                                                                                                                      Rad [m]     Rad[m]     at 1 keV    at 6 keV    HZW [deg]   HZW[deg]
     90          3           30       5006067    -0.035780   -0.408975    0.41054      265.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     91          3           31       6006017     0.035780   -0.408975    0.41054      275.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     92          3           32       6006027     0.106255   -0.396549    0.41054      285.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     93          3           33       6006037     0.173500   -0.372073    0.41054      295.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     94          3           34       6006047     0.235475   -0.336292    0.41054      305.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     95          3           35       6006057     0.290294   -0.290294    0.41054      315.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     96          3           36       6006067     0.336293   -0.235474    0.41054      325.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     97          4           1        1008017     0.425917   -0.205111    0.47273      -25.71     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
     98          4           2        1008027     0.451730   -0.139340    0.47273      -17.14     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
     99          4           3        1008037     0.467452   -0.070457    0.47273      -8.57      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    100          4           4        1008047     0.472733    0.000000    0.47273       0.00      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    101          4           5        1008057     0.467452    0.070457    0.47273       8.57      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    102          4           6        1008067     0.451730    0.139340    0.47273      17.14      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    103          4           7        1008077     0.425917    0.205111    0.47273      25.71      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    104          4           8        2008017     0.390590    0.266299    0.47273      34.29      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    105          4           9        2008027     0.346537    0.321540    0.47273      42.86      0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
